"GA1_TID_TABLE_ID","GA1_CDE_FKEY1","GA1_CDE_FKEY2","GA1_IND_ACTIVE","GA1_IND_MAY_DEACT","GA1_TSP_REC_CREATE","GA1_TSP_REC_UPDATE","GA1_UID_REC_CREATE","GA1_UID_REC_UPDATE","GA1_AMT_AMOUNT1","GA1_CDE_FKEY3","GA1_CDE_FKEY4","GA1_CDE_FKEY5","GA1_CDE_FKEY6"
"ONB","ESCRD","2Y   ","N","Y","2014-04-17 14:26:11","2014-04-17 14:26:11","LOANIQ01","LOANIQ01","","","","",""
"ONB","ESCRD","3M   ","N","Y","2014-04-17 14:26:23","2014-04-17 14:26:23","LOANIQ01","LOANIQ01","","","","",""
"ONB","ESCRD","4M   ","N","Y","2014-04-17 14:26:34","2014-04-17 14:26:34","LOANIQ01","LOANIQ01","","","","",""
"ONB","ESCRD","5M   ","N","Y","2014-04-17 14:26:46","2014-04-17 14:26:46","LOANIQ01","LOANIQ01","","","","",""
"ONB","ESCRD","6M   ","N","Y","2014-04-17 14:26:55","2014-04-17 14:26:55","LOANIQ01","LOANIQ01","","","","",""
"ONB","ESCRD","7M   ","N","Y","2014-04-17 14:27:07","2014-04-17 14:27:07","LOANIQ01","LOANIQ01","","","","",""
"ONB","ESCRD","8M   ","N","Y","2014-04-17 14:27:17","2014-04-17 14:27:17","LOANIQ01","LOANIQ01","","","","",""
"ONB","ESCRD","9M   ","N","Y","2014-04-17 14:27:27","2014-04-17 14:27:27","LOANIQ01","LOANIQ01","","","","",""
"ONB","ESCRD","7D   ","N","Y","2014-04-17 14:27:44","2014-04-17 14:27:44","LOANIQ01","LOANIQ01","","","","",""
"ONB","DEPFI","UNKN ","N","Y","2014-05-12 15:34:34","2019-04-04 15:34:34","LOANIQ01","KANDERSO","","","","",""
"ONB","FIXED","UNKN ","Y","Y","2014-05-12 15:34:51","2019-04-05 14:58:53","LOANIQ01","GIBLINC ","","","","",""
"FXP","USD  ","JPY  ","N","Y","2014-02-18 11:45:02","2019-04-03 23:18:57","LOANIQ01","LS2BATCH","","","","",""
"FXP","EUR  ","USD  ","N","Y","2014-02-18 11:45:24","2019-04-03 23:18:57","LOANIQ01","LS2BATCH","","","","",""
"FXP","GBP  ","USD  ","N","Y","2014-02-18 11:45:40","2019-04-03 23:18:57","LOANIQ01","LS2BATCH","","","","",""
"ASB","BGFRA","00001","Y","Y","2014-02-25 10:48:00","2014-02-25 10:48:00","LOANIQ01","LOANIQ01","","","","",""
"ASB","STSPR","00001","Y","Y","2014-02-25 10:48:12","2014-02-25 10:48:12","LOANIQ01","LOANIQ01","","","","",""
"PAB","HDINV","00001","N","Y","2014-02-27 10:24:42","2019-04-05 12:27:05","LOANIQ01","GIBLINC ","","","","",""
"PAB","HDSLE","00001","N","Y","2014-02-27 10:24:57","2019-04-05 12:27:27","LOANIQ01","GIBLINC ","","","","",""
"PAB","INSYN","00001","N","Y","2014-02-27 10:25:07","2019-04-05 12:27:12","LOANIQ01","GIBLINC ","","","","",""
"PAB","MTM  ","00001","N","Y","2014-02-27 10:25:17","2019-04-05 12:27:32","LOANIQ01","GIBLINC ","","","","",""
"PAB","NONE ","00001","N","Y","2014-02-27 10:25:28","2019-04-05 12:27:19","LOANIQ01","GIBLINC ","","","","",""
"RGA","1    ","LOANS","N","Y","2014-02-27 11:12:38","2019-04-03 23:18:57","LOANIQ01","LS2BATCH","","","","",""
"RGA","2    ","LOANS","N","Y","2014-02-27 11:12:49","2019-04-03 23:18:58","LOANIQ01","LS2BATCH","","","","",""
"RGA","3    ","LOANS","N","Y","2014-02-27 11:12:59","2019-04-03 23:18:58","LOANIQ01","LS2BATCH","","","","",""
"RGA","1    ","SBLC ","N","Y","2014-02-27 11:13:31","2019-04-03 23:18:58","LOANIQ01","LS2BATCH","","","","",""
"RGA","2    ","SBLC ","N","Y","2014-02-27 11:13:47","2019-04-03 23:18:58","LOANIQ01","LS2BATCH","","","","",""
"RGA","1    ","SWNG ","N","Y","2014-02-27 11:14:01","2019-04-03 23:18:58","LOANIQ01","LS2BATCH","","","","",""
"DPP","DEPAR","CLD  ","N","Y","2005-08-04 14:30:38","2019-04-03 23:18:56","ADMIN2  ","LS2BATCH","","","","",""
"FTB","AVA  ","AVAI ","Y","Y","1993-02-18 09:17:23","1993-02-18 09:17:23","LS2BATCH","LS2BATCH","","","","",""
"FTB","ORI  ","ORIG ","Y","Y","1993-06-29 08:44:41","1993-06-29 08:44:41","LS2BATCH","LS2BATCH","","","","",""
"FTB","ORI  ","SYNL ","Y","Y","1993-06-29 08:48:56","1993-06-29 08:48:56","LS2BATCH","LS2BATCH","","","","",""
"FTB","ORI  ","SYNM ","Y","Y","1993-06-29 08:46:05","1993-06-29 08:46:05","LS2BATCH","LS2BATCH","","","","",""
"FTB","ORI  ","UPFF ","Y","Y","1993-06-29 08:58:23","1993-06-29 08:58:23","LS2BATCH","LS2BATCH","","","","",""
"FTB","OUT  ","ACTI ","Y","Y","1993-02-18 09:17:23","1993-02-18 09:17:23","LS2BATCH","LS2BATCH","","","","",""
"FTB","OUT  ","ADMI ","Y","Y","1994-01-10 16:02:49","1994-01-10 16:02:49","LS2BATCH","LS2BATCH","","","","",""
"FTB","OUT  ","BACR ","Y","Y","1993-02-18 09:17:23","1993-02-18 09:17:23","LS2BATCH","LS2BATCH","","","","",""
"FTB","OUT  ","CONR ","Y","Y","1993-02-18 09:17:23","1993-02-18 09:17:23","LS2BATCH","LS2BATCH","","","","",""
"FTB","OUT  ","FACE ","Y","Y","1993-02-18 09:17:23","1993-02-18 09:17:23","LS2BATCH","LS2BATCH","","","","",""
"FTB","OUT  ","FLAT ","Y","Y","1993-02-18 09:17:23","1993-02-18 09:17:23","LS2BATCH","LS2BATCH","","","","",""
"FTB","OUT  ","ISSR ","Y","Y","1993-02-18 09:17:23","1993-02-18 09:17:23","LS2BATCH","LS2BATCH","","","","",""
"FTB","OUT  ","OUTS ","Y","Y","1993-02-18 09:17:23","1993-02-18 09:17:23","LS2BATCH","LS2BATCH","","","","",""
"FTB","PRE  ","ORIG ","Y","Y","1993-06-29 08:45:07","1993-06-29 08:45:07","LS2BATCH","LS2BATCH","","","","",""
"FTB","PRE  ","PREC ","Y","Y","1993-06-29 08:47:32","1993-06-29 08:47:32","LS2BATCH","LS2BATCH","","","","",""
"FTB","PRE  ","SYNL ","Y","Y","1993-06-29 08:48:40","1993-06-29 08:48:40","LS2BATCH","LS2BATCH","","","","",""
"FTB","PRE  ","SYNM ","Y","Y","1993-06-29 08:48:08","1993-06-29 08:48:08","LS2BATCH","LS2BATCH","","","","",""
"FTB","PRE  ","UPFF ","Y","Y","1993-06-29 08:58:45","1993-06-29 08:58:45","LS2BATCH","LS2BATCH","","","","",""
"FTB","TOT  ","ACTI ","Y","Y","1993-02-18 09:17:23","1993-02-18 09:17:23","LS2BATCH","LS2BATCH","","","","",""
"FTB","TOT  ","ADMI ","Y","Y","1993-02-18 09:17:23","1993-02-18 09:17:23","LS2BATCH","LS2BATCH","","","","",""
"FTB","TOT  ","AMEN ","Y","Y","1993-02-18 09:17:23","1993-02-18 09:17:23","LS2BATCH","LS2BATCH","","","","",""
"FTB","TOT  ","FACI ","Y","Y","1993-02-18 09:17:23","1993-02-18 09:17:23","LS2BATCH","LS2BATCH","","","","",""
"FTB","TOT  ","FLAT ","Y","Y","1993-02-18 09:17:23","1993-02-18 09:17:23","LS2BATCH","LS2BATCH","","","","",""
"FTB","TOT  ","ORIG ","Y","Y","1993-02-18 09:17:23","1993-02-18 09:17:23","LS2BATCH","LS2BATCH","","","","",""
"FTB","TOT  ","PART ","Y","Y","1993-02-18 09:17:23","1993-02-18 09:17:23","LS2BATCH","LS2BATCH","","","","",""
"FTB","TOT  ","PREC ","Y","Y","1995-05-18 18:40:50","1995-05-18 18:40:50","LS2BATCH","LS2BATCH","","","","",""
"FTB","TOT  ","SIDE ","Y","Y","1995-07-06 16:45:31","1995-07-06 16:45:31","LS2BATCH","LS2BATCH","","","","",""
"FTB","TOT  ","SYNL ","Y","Y","1993-02-18 09:17:23","1993-02-18 09:17:23","LS2BATCH","LS2BATCH","","","","",""
"FTB","TOT  ","SYNM ","Y","Y","1993-02-18 09:17:23","1993-02-18 09:17:23","LS2BATCH","LS2BATCH","","","","",""
"FTB","TOT  ","UPFF ","Y","Y","1993-02-18 09:17:23","1993-02-18 09:17:23","LS2BATCH","LS2BATCH","","","","",""
"FTB","UNA  ","UNAV ","Y","Y","1993-02-18 09:17:23","1993-02-18 09:17:23","LS2BATCH","LS2BATCH","","","","",""
"FTB","UNT  ","AVAI ","Y","Y","1993-06-29 08:59:29","1993-06-29 08:59:29","LS2BATCH","LS2BATCH","","","","",""
"FTB","UNT  ","UNAV ","Y","Y","1993-06-29 08:49:53","1993-06-29 08:49:53","LS2BATCH","LS2BATCH","","","","",""
"FTB","UNT  ","UNUT ","Y","Y","1993-02-18 09:17:23","1993-02-18 09:17:23","LS2BATCH","LS2BATCH","","","","",""
"FTB","UNU  ","AVAI ","Y","Y","1993-06-29 08:59:11","1993-06-29 08:59:11","LS2BATCH","LS2BATCH","","","","",""
"FTB","UNU  ","UNAV ","Y","Y","1993-06-29 08:49:33","1993-06-29 08:49:33","LS2BATCH","LS2BATCH","","","","",""
"FTB","UNU  ","UNUS ","Y","Y","1993-02-18 09:17:23","1993-02-18 09:17:23","LS2BATCH","LS2BATCH","","","","",""
"FTB","USE  ","AVAI ","Y","Y","1993-06-29 08:59:44","1993-06-29 08:59:44","LS2BATCH","LS2BATCH","","","","",""
"FTB","USE  ","UNAV ","Y","Y","1993-06-29 08:58:04","1993-06-29 08:58:04","LS2BATCH","LS2BATCH","","","","",""
"FTB","USE  ","USED ","Y","Y","1993-02-18 09:17:23","1993-02-18 09:17:23","LS2BATCH","LS2BATCH","","","","",""
"FTC","BACC ","ACTI ","Y","Y","1993-02-18 09:17:23","1993-02-18 09:17:23","LS2BATCH","LS2BATCH","","","","",""
"FTC","BACC ","BACR ","Y","Y","1993-02-18 09:17:23","1993-02-18 09:17:23","LS2BATCH","LS2BATCH","","","","",""
"FTC","BACC ","BAMC ","Y","Y","1993-02-18 09:17:24","1993-02-18 09:17:24","LS2BATCH","LS2BATCH","","","","",""
"FTC","BACC ","FACI ","Y","Y","1993-02-18 09:17:24","1993-02-18 09:17:24","LS2BATCH","LS2BATCH","","","","",""
"FTC","BACC ","ISSM ","Y","Y","1993-02-18 09:17:24","1993-02-18 09:17:24","LS2BATCH","LS2BATCH","","","","",""
"FTC","BACC ","MISC ","Y","Y","1993-02-18 09:17:24","1993-02-18 09:17:24","LS2BATCH","LS2BATCH","","","","",""
"FTC","BACC ","UNUS ","Y","Y","1993-02-18 09:17:24","1993-02-18 09:17:24","LS2BATCH","LS2BATCH","","","","",""
"FTC","BACC ","UNUT ","Y","Y","1993-02-18 09:17:24","1993-02-18 09:17:24","LS2BATCH","LS2BATCH","","","","",""
"FTC","BACC ","UPFF ","Y","Y","1993-02-18 09:17:24","1993-02-18 09:17:24","LS2BATCH","LS2BATCH","","","","",""
"FTC","BACC ","USED ","Y","Y","1993-02-18 09:17:24","1993-02-18 09:17:24","LS2BATCH","LS2BATCH","","","","",""
"FTC","LOAN ","ACTI ","Y","Y","1993-02-18 09:17:24","1993-02-18 09:17:24","LS2BATCH","LS2BATCH","","","","",""
"FTC","LOAN ","ADMI ","Y","Y","1993-02-18 09:17:24","1993-02-18 09:17:24","LS2BATCH","LS2BATCH","","","","",""
"FTC","LOAN ","AMEN ","Y","Y","1993-02-18 09:17:24","1993-02-18 09:17:24","LS2BATCH","LS2BATCH","","","","",""
"FTC","LOAN ","AREC ","Y","Y","1993-02-18 09:17:24","1993-02-18 09:17:24","LS2BATCH","LS2BATCH","","","","",""
"FTC","LOAN ","ATRA ","Y","Y","1993-02-18 09:17:24","1993-02-18 09:17:24","LS2BATCH","LS2BATCH","","","","",""
"FTC","LOAN ","AVAI ","Y","Y","1993-02-18 09:17:24","1993-02-18 09:17:24","LS2BATCH","LS2BATCH","","","","",""
"FTC","LOAN ","BROK ","Y","Y","1993-02-18 09:17:24","1993-02-18 09:17:24","LS2BATCH","LS2BATCH","","","","",""
"FTC","LOAN ","COMB ","Y","Y","1993-02-18 09:17:24","1993-02-18 09:17:24","LS2BATCH","LS2BATCH","","","","",""
"FTC","LOAN ","FACI ","Y","Y","1993-02-18 09:17:24","1993-02-18 09:17:24","LS2BATCH","LS2BATCH","","","","",""
"FTC","LOAN ","LEGA ","Y","Y","1993-02-18 09:17:24","1993-02-18 09:17:24","LS2BATCH","LS2BATCH","","","","",""
"FTC","LOAN ","MISC ","Y","Y","1993-02-18 09:17:24","1993-02-18 09:17:24","LS2BATCH","LS2BATCH","","","","",""
"FTC","LOAN ","OPTI ","Y","Y","1993-02-18 09:17:24","1993-02-18 09:17:24","LS2BATCH","LS2BATCH","","","","",""
"FTC","LOAN ","OUTS ","Y","Y","1993-02-18 09:17:24","1993-02-18 09:17:24","LS2BATCH","LS2BATCH","","","","",""
"FTC","LOAN ","PATE ","Y","Y","1993-02-18 09:17:24","1993-02-18 09:17:24","LS2BATCH","LS2BATCH","","","","",""
"FTC","LOAN ","PREP ","Y","Y","1993-02-18 09:17:24","1993-02-18 09:17:24","LS2BATCH","LS2BATCH","","","","",""
"FTC","LOAN ","UNAV ","Y","Y","1993-02-18 09:17:24","1993-02-18 09:17:24","LS2BATCH","LS2BATCH","","","","",""
"FTC","LOAN ","UNUS ","Y","Y","1993-02-18 09:17:24","1993-02-18 09:17:24","LS2BATCH","LS2BATCH","","","","",""
"FTC","LOAN ","UNUT ","Y","Y","1993-02-18 09:17:24","1993-02-18 09:17:24","LS2BATCH","LS2BATCH","","","","",""
"FTC","LOAN ","USED ","Y","Y","1993-02-18 09:17:24","1993-02-18 09:17:24","LS2BATCH","LS2BATCH","","","","",""
"RIP","ACCNU","N    ","Y","Y","2019-04-05 10:28:15","2019-04-05 10:28:15","GIBLINC ","GIBLINC ","","","","",""
"ONB","CHFLI","6M   ","Y","Y","2019-04-05 10:35:03","2019-04-05 10:35:03","LS2BATCH","LS2BATCH","","","","",""
"ONB","CHFLI","1Y   ","Y","Y","2019-04-05 10:35:03","2019-04-05 10:35:03","LS2BATCH","LS2BATCH","","","","",""
"ONB","JPYLI","3D   ","Y","Y","2019-04-05 10:35:03","2019-04-05 10:35:03","LS2BATCH","LS2BATCH","","","","",""
"FTC","NLRF ","ADVI ","Y","Y","1993-02-18 09:17:24","1993-02-18 09:17:24","LS2BATCH","LS2BATCH","","","","",""
"FTC","NLRF ","DROP ","Y","Y","1993-02-18 09:17:24","1993-02-18 09:17:24","LS2BATCH","LS2BATCH","","","","",""
"FTC","NLRF ","FIND ","Y","Y","1993-02-18 09:17:24","1993-02-18 09:17:24","LS2BATCH","LS2BATCH","","","","",""
"FTC","NLRF ","MISC ","Y","Y","1993-02-18 09:17:24","1993-02-18 09:17:24","LS2BATCH","LS2BATCH","","","","",""
"FTC","NLRF ","ONLR ","Y","Y","1993-02-18 09:17:24","1993-02-18 09:17:24","LS2BATCH","LS2BATCH","","","","",""
"FTC","SBLC ","ACTI ","Y","Y","1993-02-18 09:17:24","1993-02-18 09:17:24","LS2BATCH","LS2BATCH","","","","",""
"FTC","SBLC ","AMEP ","Y","Y","1993-02-18 09:17:24","1993-02-18 09:17:24","LS2BATCH","LS2BATCH","","","","",""
"FTC","SBLC ","ATRA ","Y","Y","1993-02-18 09:17:24","1993-02-18 09:17:24","LS2BATCH","LS2BATCH","","","","",""
"FTC","SBLC ","CONM ","Y","Y","1993-02-18 09:17:24","1993-02-18 09:17:24","LS2BATCH","LS2BATCH","","","","",""
"FTC","SBLC ","CONR ","Y","Y","1993-02-18 09:17:24","1993-02-18 09:17:24","LS2BATCH","LS2BATCH","","","","",""
"FTC","SBLC ","FACE ","Y","Y","1993-02-18 09:17:24","1993-02-18 09:17:24","LS2BATCH","LS2BATCH","","","","",""
"FTC","SBLC ","FACI ","Y","Y","1993-02-18 09:17:24","1993-02-18 09:17:24","LS2BATCH","LS2BATCH","","","","",""
"FTC","SBLC ","FLAT ","Y","Y","1993-02-18 09:17:24","1993-02-18 09:17:24","LS2BATCH","LS2BATCH","","","","",""
"FTC","SBLC ","ISSM ","Y","Y","1993-02-18 09:17:24","1993-02-18 09:17:24","LS2BATCH","LS2BATCH","","","","",""
"FTC","SBLC ","ISSP ","Y","Y","1993-02-18 09:17:24","1993-02-18 09:17:24","LS2BATCH","LS2BATCH","","","","",""
"FTC","SBLC ","ISSR ","Y","Y","1993-02-18 09:17:24","1993-02-18 09:17:24","LS2BATCH","LS2BATCH","","","","",""
"FTC","SBLC ","LEGA ","Y","Y","1993-02-18 09:17:24","1993-02-18 09:17:24","LS2BATCH","LS2BATCH","","","","",""
"FTC","SBLC ","MISC ","Y","Y","1993-02-18 09:17:24","1993-02-18 09:17:24","LS2BATCH","LS2BATCH","","","","",""
"FTC","SBLC ","PATE ","Y","Y","1993-02-18 09:17:24","1993-02-18 09:17:24","LS2BATCH","LS2BATCH","","","","",""
"FTC","SBLC ","PAYM ","Y","Y","1993-02-18 09:17:24","1993-02-18 09:17:24","LS2BATCH","LS2BATCH","","","","",""
"FTC","SBLC ","PAYP ","Y","Y","1993-02-18 09:17:24","1993-02-18 09:17:24","LS2BATCH","LS2BATCH","","","","",""
"FTC","SBLC ","PAYR ","Y","Y","1993-02-18 09:17:24","1993-02-18 09:17:24","LS2BATCH","LS2BATCH","","","","",""
"FTC","SBLC ","UNUS ","Y","Y","1993-02-18 09:17:24","1993-02-18 09:17:24","LS2BATCH","LS2BATCH","","","","",""
"FTC","SBLC ","UNUT ","Y","Y","1993-02-18 09:17:24","1993-02-18 09:17:24","LS2BATCH","LS2BATCH","","","","",""
"FTC","SBLC ","UPFF ","Y","Y","1993-02-18 09:17:24","1993-02-18 09:17:24","LS2BATCH","LS2BATCH","","","","",""
"FTC","SBLC ","USED ","Y","Y","1993-02-18 09:17:24","1993-02-18 09:17:24","LS2BATCH","LS2BATCH","","","","",""
"FTC","TRAD ","ACTI ","Y","Y","1993-02-18 09:17:24","1993-02-18 09:17:24","LS2BATCH","LS2BATCH","","","","",""
"FTC","TRAD ","AMEP ","Y","Y","1993-02-18 09:17:24","1993-02-18 09:17:24","LS2BATCH","LS2BATCH","","","","",""
"FTC","TRAD ","ATRA ","Y","Y","1993-02-18 09:17:24","1993-02-18 09:17:24","LS2BATCH","LS2BATCH","","","","",""
"FTC","TRAD ","FACE ","Y","Y","1993-02-18 09:17:24","1993-02-18 09:17:24","LS2BATCH","LS2BATCH","","","","",""
"FTC","TRAD ","FACI ","Y","Y","1993-02-18 09:17:24","1993-02-18 09:17:24","LS2BATCH","LS2BATCH","","","","",""
"FTC","TRAD ","ISSM ","Y","Y","1993-02-18 09:17:24","1993-02-18 09:17:24","LS2BATCH","LS2BATCH","","","","",""
"FTC","TRAD ","ISSP ","Y","Y","1993-02-18 09:17:24","1993-02-18 09:17:24","LS2BATCH","LS2BATCH","","","","",""
"FTC","TRAD ","ISSR ","Y","Y","1993-02-18 09:17:24","1993-02-18 09:17:24","LS2BATCH","LS2BATCH","","","","",""
"FTC","TRAD ","MISC ","Y","Y","1993-02-18 09:17:24","1993-02-18 09:17:24","LS2BATCH","LS2BATCH","","","","",""
"FTC","TRAD ","PAYM ","Y","Y","1993-02-18 09:17:24","1993-02-18 09:17:24","LS2BATCH","LS2BATCH","","","","",""
"FTC","TRAD ","PAYP ","Y","Y","1993-02-18 09:17:24","1993-02-18 09:17:24","LS2BATCH","LS2BATCH","","","","",""
"FTC","TRAD ","PAYR ","Y","Y","1993-02-18 09:17:24","1993-02-18 09:17:24","LS2BATCH","LS2BATCH","","","","",""
"FTC","TRAD ","UNUS ","Y","Y","1993-02-18 09:17:24","1993-02-18 09:17:24","LS2BATCH","LS2BATCH","","","","",""
"FTC","TRAD ","UNUT ","Y","Y","1993-02-18 09:17:24","1993-02-18 09:17:24","LS2BATCH","LS2BATCH","","","","",""
"FTC","TRAD ","UPFF ","Y","Y","1993-02-18 09:17:24","1993-02-18 09:17:24","LS2BATCH","LS2BATCH","","","","",""
"FTC","TRAD ","USED ","Y","Y","1993-02-18 09:17:24","1993-02-18 09:17:24","LS2BATCH","LS2BATCH","","","","",""
"FTC","UPFR ","ADVI ","Y","Y","1993-02-18 09:17:24","1993-02-18 09:17:24","LS2BATCH","LS2BATCH","","","","",""
"FTC","UPFR ","ORIG ","Y","Y","1993-02-18 09:17:24","1993-02-18 09:17:24","LS2BATCH","LS2BATCH","","","","",""
"FTC","UPFR ","PREC ","Y","Y","1993-02-18 09:17:24","1993-02-18 09:17:24","LS2BATCH","LS2BATCH","","","","",""
"FTC","UPFR ","SIDE ","Y","Y","1995-07-06 16:44:10","1995-07-06 16:44:10","LS2BATCH","LS2BATCH","","","","",""
"FTC","UPFR ","SYNL ","Y","Y","1993-02-18 09:17:24","1993-02-18 09:17:24","LS2BATCH","LS2BATCH","","","","",""
"FTC","UPFR ","SYNM ","Y","Y","1993-02-18 09:17:24","1993-02-18 09:17:24","LS2BATCH","LS2BATCH","","","","",""
"FTC","UPFR ","UPFF ","Y","Y","1993-02-18 09:17:24","1993-02-18 09:17:24","LS2BATCH","LS2BATCH","","","","",""
"FXP","EUR  ","ATS  ","N","Y","1999-05-10 17:54:23","2019-04-03 23:18:56","LS2BATCH","LS2BATCH","","","","",""
"FXP","EUR  ","BEF  ","N","Y","1999-05-10 17:51:29","2019-04-03 23:18:56","LS2BATCH","LS2BATCH","","","","",""
"FXP","EUR  ","DEM  ","N","Y","1999-05-10 17:51:54","2019-04-03 23:18:56","LS2BATCH","LS2BATCH","","","","",""
"FXP","EUR  ","ESP  ","N","Y","1999-05-10 17:52:21","2019-04-03 23:18:56","LS2BATCH","LS2BATCH","","","","",""
"FXP","EUR  ","FIM  ","N","Y","1999-05-10 17:55:58","2019-04-03 23:18:56","LS2BATCH","LS2BATCH","","","","",""
"FXP","EUR  ","FRF  ","N","Y","1999-05-10 17:52:32","2019-04-03 23:18:56","LS2BATCH","LS2BATCH","","","","",""
"FXP","EUR  ","IEP  ","N","Y","1999-05-10 17:52:49","2019-04-03 23:18:56","LS2BATCH","LS2BATCH","","","","",""
"FXP","EUR  ","ITL  ","N","Y","1999-05-10 17:53:01","2019-04-03 23:18:57","LS2BATCH","LS2BATCH","","","","",""
"FXP","EUR  ","LUF  ","N","Y","1999-05-10 17:57:53","2019-04-03 23:18:57","LS2BATCH","LS2BATCH","","","","",""
"FXP","EUR  ","NLG  ","N","Y","1999-05-10 17:53:41","2019-04-03 23:18:57","LS2BATCH","LS2BATCH","","","","",""
"FXP","EUR  ","PTE  ","N","Y","1999-05-10 17:54:47","2019-04-03 23:18:57","LS2BATCH","LS2BATCH","","","","",""
"OPB","BASE ","BASE ","Y","Y","2014-04-14 11:28:16","2014-04-14 11:28:16","LOANIQ01","LOANIQ01","","","","",""
"OPB","BCERT","LIBO ","N","Y","2014-04-14 11:28:44","2019-04-05 08:54:13","LOANIQ01","GIBLINC ","","","","",""
"OPB","CNDNB","CNDNB","N","Y","2014-04-14 11:29:14","2019-04-05 08:53:29","LOANIQ01","GIBLINC ","","","","",""
"OPB","CDOR ","CDOR ","Y","Y","2014-04-14 11:30:58","2014-04-14 11:30:58","LOANIQ01","LOANIQ01","","","","",""
"OPB","CNDN ","CAER ","N","Y","2014-04-14 11:31:27","2019-04-05 08:53:08","LOANIQ01","GIBLINC ","","","","",""
"OPB","CNDNP","CNDNP","N","Y","2014-04-14 11:31:59","2019-04-05 08:53:37","LOANIQ01","GIBLINC ","","","","",""
"OPB","CD   ","CD   ","N","Y","2014-04-14 11:32:44","2019-04-05 08:53:18","LOANIQ01","GIBLINC ","","","","",""
"OPB","BID  ","BID  ","N","Y","2014-04-14 11:33:21","2019-04-05 08:53:03","LOANIQ01","GIBLINC ","","","","",""
"OPB","COMF ","BASE ","N","Y","2014-04-14 11:33:52","2019-04-05 08:52:44","LOANIQ01","GIBLINC ","","","","",""
"OPB","DEPFI","FIX  ","N","Y","2014-04-14 11:34:21","2019-04-05 08:54:02","LOANIQ01","GIBLINC ","","","","",""
"OPB","DEPFL","BASE ","N","Y","2014-04-14 11:34:48","2019-04-05 08:52:50","LOANIQ01","GIBLINC ","","","","",""
"OPB","DEPRE","LIBO ","N","Y","2014-04-14 11:35:19","2019-04-05 08:54:20","LOANIQ01","GIBLINC ","","","","",""
"OPB","DSCLN","LIBO ","N","Y","2014-04-14 11:35:49","2019-04-05 08:54:32","LOANIQ01","GIBLINC ","","","","",""
"OPB","EQINV","EQINV","N","Y","2014-04-14 11:36:16","2019-04-05 08:53:49","LOANIQ01","GIBLINC ","","","","",""
"OPB","ESCRD","LIBO ","N","Y","2014-04-14 11:36:46","2019-04-05 08:54:42","LOANIQ01","GIBLINC ","","","","",""
"OPB","EURIB","EURIB","Y","Y","2014-04-14 11:37:14","2014-04-14 11:37:14","LOANIQ01","LOANIQ01","","","","",""
"OPB","EONIA","EONIA","Y","Y","2014-04-14 11:37:43","2014-04-14 11:37:43","LOANIQ01","LOANIQ01","","","","",""
"OPB","FED  ","DFFR ","Y","Y","2014-04-14 11:38:17","2014-04-14 11:38:17","LOANIQ01","LOANIQ01","","","","",""
"OPB","FIXED","FIX  ","Y","Y","2014-04-14 11:38:47","2014-04-14 11:38:47","LOANIQ01","LOANIQ01","","","","",""
"OPB","GBLIB","LIBO ","N","Y","2014-04-14 11:39:20","2019-04-05 08:55:02","LOANIQ01","GIBLINC ","","","","",""
"OPB","HIBOR","HIBOR","Y","Y","2014-04-14 11:39:51","2014-04-14 11:39:51","LOANIQ01","LOANIQ01","","","","",""
"OPB","INTLN","LIBO ","N","Y","2014-04-14 11:40:22","2019-04-05 08:55:09","LOANIQ01","GIBLINC ","","","","",""
"OPB","LIBOR","LIBO ","N","Y","2014-04-14 11:40:50","2019-04-05 08:55:19","LOANIQ01","GIBLINC ","","","","",""
"OPB","NIBOR","NIBOR","Y","Y","2014-04-14 11:41:21","2014-04-14 11:41:21","LOANIQ01","LOANIQ01","","","","",""
"OPB","PRIME","PRIME","Y","Y","2014-04-14 11:41:52","2014-04-14 11:41:52","LOANIQ01","LOANIQ01","","","","",""
"OPB","SIBOR","SIBOR","Y","Y","2014-04-14 11:42:24","2014-04-14 11:42:24","LOANIQ01","LOANIQ01","","","","",""
"OPB","SWING","LIBO ","N","Y","2014-04-14 11:42:53","2019-04-05 08:55:29","LOANIQ01","GIBLINC ","","","","",""
"OPB","SWGFL","BASE ","N","Y","2014-04-14 11:43:23","2019-04-05 08:52:57","LOANIQ01","GIBLINC ","","","","",""
"ONB","BCERT","10M  ","N","Y","2014-04-14 12:16:24","2014-04-14 12:16:24","LOANIQ01","LOANIQ01","","","","",""
"ONB","BCERT","11M  ","N","Y","2014-04-14 12:16:52","2014-04-14 12:16:52","LOANIQ01","LOANIQ01","","","","",""
"ONB","BCERT","1D   ","N","Y","2014-04-14 12:17:22","2014-04-14 12:17:22","LOANIQ01","LOANIQ01","","","","",""
"ONB","BCERT","1M   ","N","Y","2014-04-14 12:18:10","2014-04-14 12:18:10","LOANIQ01","LOANIQ01","","","","",""
"ONB","BCERT","1Y   ","N","Y","2014-04-14 12:18:37","2014-04-14 12:18:37","LOANIQ01","LOANIQ01","","","","",""
"ONB","BCERT","2M   ","N","Y","2014-04-14 12:19:22","2014-04-14 12:19:22","LOANIQ01","LOANIQ01","","","","",""
"ONB","BCERT","2Y   ","N","Y","2014-04-14 12:20:04","2014-04-14 12:20:04","LOANIQ01","LOANIQ01","","","","",""
"ONB","BCERT","3M   ","N","Y","2014-04-14 12:20:35","2014-04-14 12:20:35","LOANIQ01","LOANIQ01","","","","",""
