GB2_CDE_CODE,GB2_CDE_FKEY1,GB2_CDE_FKEY2,GB2_CDE_FKEY3,GB2_CDE_FKEY4,GB2_IND_ACTIVE,GB2_IND_MAY_DEACT,GB2_IND_OPTIONAL_1,GB2_IND_OPTIONAL_2,GB2_IND_OPTIONAL_3,GB2_IND_OPTIONAL_4,GB2_IND_OPTIONAL_5,GB2_IND_OPTIONAL_6,GB2_IND_OPTIONAL_7,GB2_IND_OPTIONAL_8,GB2_IND_OPTIONAL_9,GB2_IND_OPTIONL_10,GB2_IND_OPTIONL_11,GB2_IND_OPTIONL_12,GB2_NUM_OPTIONAL,GB2_RTO_OPTIONAL,GB2_TID_TABLE_ID,GB2_TSP_REC_CREATE,GB2_TSP_REC_UPDATE,GB2_UID_REC_CREATE,GB2_UID_REC_UPDATE,GB2_DSC_CODE,GB2_TXT_COMMENT,GB2_CDE_FKEY5,GB2_CDE_FKEY6,GB2_RTO_OPTIONAL_2,GB2_PRC_OPTIONAL_1,GB2_CDE_FKEY7,GB2_CDE_FKEY8,GB2_CDE_FKEY9,GB2_CDE_FKEY10,GB2_CDE_FKEY11,GB2_CDE_FKEY12,GB2_RTO_OPTIONAL_3,GB2_IND_OPTIONL_13,GB2_IND_OPTIONL_14,GB2_IND_OPTIONL_15,GB2_AMT_OPTIONAL1,GB2_AMT_OPTIONAL2,GB2_AMT_OPTIONAL3,GB2_AMT_OPTIONAL4,GB2_AMT_OPTIONAL5,GB2_NUM_OPTIONAL1,GB2_NUM_OPTIONAL2,GB2_NUM_OPTIONAL3,GB2_IND_OPTIONL_20,GB2_CDE_FKEY13
"1829 ","1828 ",,,,Y,N,Y,N,,,,,,,,,,,,,UFN,2019-04-04 00:48:50,2019-04-04 00:48:50,"        ",LS2BATCH,Approve SBA Loan Guarantee,approveSBALoanGuarantee,,,,,,,,,,,,,,,,,,,,,,,,
REGFS,,,,,Y,N,N,N,N,,,,,,,,,,,,EVN,2019-04-04 00:48:50,2019-04-04 00:48:50,"        ",LS2BATCH,Registration Filing Status Changed,,,,,,,,,,,,,,,,,,,,,,,,,
PLCDE,"CODE ",,,,Y,N,Y,Y,N,,,,,,,,,,,,OCF,2019-04-04 00:48:50,2019-04-04 00:48:50,"        ",LS2BATCH,Pledge Code,pledgeCode,,,,,,,,,,,,,,,,,,,,,,,,
GCVAL,"ACCT ",GUARV,"LTD  ","CR   ",N,Y,N,Y,N,N,N,N,N,N,N,N,N,N,,,SNM,2014-01-13 17:17:05,2019-04-03 23:23:52,LS2BATCH,LS2BATCH,Guarantee Commit Value,,,,,,,,,,,,,N,N,N,,,,,,,,,,
GUARV,,,,,Y,Y,N,,,,,,,,,,,,,,BTR,2014-01-13 17:17:05,2014-01-13 17:17:05,LS2BATCH,LS2BATCH,Guarantee Valuation,,,,,,,,,,,,,,,,,,,,,,,,,
UPPLS,,,,,Y,Y,,,,,,,,,,,,,,,GSO,2014-01-13 17:17:05,2014-01-13 17:17:05,LS2BATCH,LS2BATCH,Non-Host Bank Participation Lenders Shar,,,,,,,,,,,,,,,,,,,,,,,,,
DCNPB,,,,,Y,Y,,,,,,,,,,,,,,,GSO,2014-01-13 17:17:05,2014-01-13 17:17:05,LS2BATCH,LS2BATCH,Delayed Distr Comp Int/Fee Non Paying (H,,,,,,,,,,,,,,,,,,,,,,,,,
DCNPS,,,,,Y,Y,,,,,,,,,,,,,,,GSO,2014-01-13 17:17:05,2014-01-13 17:17:05,LS2BATCH,LS2BATCH,Delayed Distr Comp Int/Fee Non Paying (H,,,,,,,,,,,,,,,,,,,,,,,,,
DCRPM,"ACCT ",,"LTD  ","DR   ",N,Y,N,Y,N,N,N,N,N,N,N,N,N,N,,,SNM,2014-01-13 17:17:05,2019-04-03 23:23:50,LS2BATCH,LS2BATCH,DSS Comp Receivable (Int/Fee Received) - Memo,,,,,,,,,,,,,N,N,N,,,,,,,,,,
DCIPM,"ACCT ",,"LTD  ","CR   ",N,Y,N,Y,N,N,N,N,N,N,N,N,N,N,,,SNM,2014-01-13 17:17:05,2019-04-03 23:23:49,LS2BATCH,LS2BATCH,DSS Comp Income (Int/Fee Received) - Memo,,,,,,,,,,,,,N,N,N,,,,,,,,,,
DCPPM,"ACCT ",,"LTD  ","CR   ",N,Y,N,Y,N,N,N,N,N,N,N,N,N,N,,,SNM,2014-01-13 17:17:05,2019-04-03 23:23:49,LS2BATCH,LS2BATCH,DSS Comp Payable (Int/Fee Received) - Memo,,,,,,,,,,,,,N,N,N,,,,,,,,,,
DCPEM,"ACCT ",,"LTD  ","CR   ",N,Y,N,Y,N,N,N,N,N,N,N,N,N,N,,,SNM,2014-01-13 17:17:05,2019-04-03 23:23:49,LS2BATCH,LS2BATCH,DSS Comp Expense (Int/Fee Received) - Memo,,,,,,,,,,,,,N,N,N,,,,,,,,,,
PMIRC,,,,,Y,Y,,,,,,,,,,,,,,,SNG,2014-01-13 17:17:05,2014-01-13 17:17:05,LS2BATCH,LS2BATCH,Post-Maturity Accrued Interest Rec,,,,,,,,,,,,,,,,,,,,,,,,,
PMIRC,"ACCT ",,"BAL  ","DR   ",N,Y,N,N,N,N,N,N,N,N,N,N,N,N,,,SNM,2014-01-13 17:17:05,2019-04-03 23:23:57,LS2BATCH,LS2BATCH,Post-Maturity Accrued Interest Rec,,,,,,,,,,,,,N,N,N,,,,,,,,,,
PMOBK,,,,,Y,Y,,,,,,,,,,,,,,,GSO,2014-01-13 17:17:05,2019-04-03 23:23:18,LS2BATCH,LS2BATCH,Post-Maturity Loan Port ֠Book,,,,,,,,,,,,,,,,,,,,,,,,,
PMUPR,,,,,Y,Y,,,,,,,,,,,,,,,GSO,2014-01-13 17:17:05,2014-01-13 17:17:05,LS2BATCH,LS2BATCH,Post Maturity Loan Port. Unpaid Int. Rec,,,,,,,,,,,,,,,,,,,,,,,,,
RPUPR,,,,,Y,Y,,,,,,,,,,,,,,,GSO,2014-01-13 17:17:05,2014-01-13 17:17:05,LS2BATCH,LS2BATCH,Reclass Loan Port. Unpaid Int. Rec,,,,,,,,,,,,,,,,,,,,,,,,,
00001,,,,,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,,1,CAR,2014-02-17 13:09:29,2014-02-17 13:09:29,"ADMIN1  ","ADMIN1  ",High Ranking,,,,,,,,,,,,,N,N,N,,,,,,,,,N,
"WEEK ","W    ",,,,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,,1,APD,2014-02-18 09:57:39,2014-02-18 09:57:39,LOANIQ01,LOANIQ01,Weekly,,,,,,,,,,,,,N,N,N,,,,,,,,,N,
"BASE ",,,,,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,,,BRT,2014-02-18 10:15:15,2019-04-03 23:22:59,LOANIQ01,LS2BATCH,Base Rate - Manual,,,,,,,,,,,,,N,N,N,,,,,,,,,N,
"COF  ",,,,,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,,,BRT,2014-02-18 10:15:48,2019-04-03 23:22:59,LOANIQ01,LS2BATCH,Cost of Funds,,,,,,,,,,,,,N,N,N,,,,,,,,,N,
EQINV,,,,,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,,,BRT,2014-02-18 10:21:15,2019-04-03 23:23:00,LOANIQ01,LS2BATCH,Equity Investment Zero Rate,,,,,,,,,,,,,N,N,N,,,,,,,,,N,
SCHED,,,,,Y,Y,,,,,,,,,,,,,,,BFR,2014-02-18 10:35:36,2014-02-18 10:35:36,LOANIQ01,LOANIQ01,Change to Repayment Schedule,,,,,,,,,,,,,,,,,,,,,,,,,
INCOR,,,,,Y,Y,,,,,,,,,,,,,,,BFR,2014-02-18 10:36:03,2014-02-18 10:36:03,LOANIQ01,LOANIQ01,Incorrect Processing,,,,,,,,,,,,,,,,,,,,,,,,,
"REPR ",,,,,Y,Y,,,,,,,,,,,,,,,BFR,2014-02-18 10:36:57,2014-02-18 10:36:57,LOANIQ01,LOANIQ01,Repricing Date Changed,,,,,,,,,,,,,,,,,,,,,,,,,
TRADE,,,,,N,Y,,,,,,,,,,,,,,,BFR,2014-02-18 10:37:23,2019-04-03 23:22:58,LOANIQ01,LS2BATCH,Mid-Period Trade,,,,,,,,,,,,,,,,,,,,,,,,,
JAPAN,,,,,N,Y,N,N,Y,N,N,N,N,N,N,N,N,N,,,HCL,2014-02-18 11:30:03,2019-04-05 09:40:32,LOANIQ01,BRIANMOK,Japanese Holiday Calendar (Tokyo),,,,,,,,,,,,,N,N,N,,,,,,,,,N,
"EURO ",,,,,N,Y,N,N,Y,N,N,N,N,N,N,N,N,N,,,HCL,2014-02-18 11:32:01,2019-04-05 09:40:26,LOANIQ01,BRIANMOK,European Holiday Calendar (TARGET),,,,,,,,,,,,,N,N,N,,,,,,,,,N,
SWISS,,,,,N,Y,N,N,Y,N,N,N,N,N,N,N,N,N,,,HCL,2014-02-18 11:32:42,2019-04-05 09:40:40,LOANIQ01,BRIANMOK,Switzerland Holiday Calendar (Zurich),,,,,,,,,,,,,N,N,N,,,,,,,,,N,
BGFRA,,,,,Y,Y,Y,Y,N,N,Y,N,Y,N,N,N,N,N,,,ASP,2014-02-25 10:29:19,2014-02-25 10:29:19,LOANIQ01,LOANIQ01,Bank Group Funding Rate,,,,,,,,,,,,,N,N,N,,,,,,,,,N,
STSPR,,,,,Y,Y,Y,Y,N,Y,Y,N,Y,N,N,N,N,N,,,ASP,2014-02-25 10:31:58,2014-02-25 10:31:58,LOANIQ01,LOANIQ01,Stabilization Additional Spread,,,,,,,,,,,,,N,N,N,,,,,,,,,N,
ECA01,,,,,Y,Y,,,,,,,,,,,,,,,ECT,2014-02-25 11:45:53,2014-02-25 11:45:53,LOANIQ01,LOANIQ01,Combined Buyer Credit Cover,,,,,,,,,,,,,,,,,,,,,,,,,
ECA03,,,,,Y,Y,,,,,,,,,,,,,,,ECT,2014-02-25 11:46:18,2014-02-25 11:46:18,LOANIQ01,LOANIQ01,Framework Buyer Credit Cover,,,,,,,,,,,,,,,,,,,,,,,,,
ECA02,,,,,Y,Y,,,,,,,,,,,,,,,ECT,2014-02-25 11:46:49,2014-02-25 11:46:49,LOANIQ01,LOANIQ01,Isolated Buyer Credit Cover,,,,,,,,,,,,,,,,,,,,,,,,,
ECA07,,,,,Y,Y,,,,,,,,,,,,,,,ECT,2014-02-25 11:47:51,2014-02-25 11:47:51,LOANIQ01,LOANIQ01,Private Risk Ins.-Not Sovreign,,,,,,,,,,,,,,,,,,,,,,,,,
"1711 ","173  ",,,,Y,N,N,N,,,,,,,,,,,,,UFN,2020-11-03 07:22:06,2020-11-03 07:22:06,"        ",LS2BATCH,ACH To Customer,achToCustomer,,,,,,,,,,,,,,,,,,,,,,,,
PATDB,,,,,Y,N,N,N,N,,,,,,,,,,,,EVN,2020-11-03 07:22:14,2020-11-03 07:22:14,"        ",LS2BATCH,Potential Available To Draw Breached,,,,,,,,,,,,,,,,,,,,,,,,,
"3196 ",_REGV,REMIT,,_ANY_,Y,N,,N,,,,,,,,,,,,,BET,2020-11-03 07:22:06,2020-11-03 07:22:06,"        ",LS2BATCH,3196,,LQREV,,,,,,,,,,,,,,,,,,,,,,,
PIKAJ,,,,,Y,N,,Y,,,,,,,,,,,,,EVN,2020-11-03 07:21:55,2020-11-03 07:21:55,"        ",LS2BATCH,PIK Accrual Adjustment Applied,,,,,,,,,,,,,,,,,,,,,,,,,
PIKIN,,,,,Y,N,,Y,,,,,,,,,,,,,EVN,2020-11-03 07:21:55,2020-11-03 07:21:55,"        ",LS2BATCH,PIK Interest Payment Released,,,,,,,,,,,,,,,,,,,,,,,,,
PIKRD,,,,,Y,N,,N,,,,,,,,,,,,,EVN,2020-11-03 07:21:55,2020-11-03 07:21:55,"        ",LS2BATCH,PIK Rule Deleted,,,,,,,,,,,,,,,,,,,,,,,,,
PIKRS,,,,,Y,N,,N,,,,,,,,,,,,,EVN,2020-11-03 07:21:55,2020-11-03 07:21:55,"        ",LS2BATCH,PIK Rule Set,,,,,,,,,,,,,,,,,,,,,,,,,
PIKRT,,,,,Y,N,,Y,,,,,,,,,,,,,EVN,2020-11-03 07:21:55,2020-11-03 07:21:55,"        ",LS2BATCH,PIK Rate Changed,,,,,,,,,,,,,,,,,,,,,,,,,
PIKRV,,,,,Y,N,,Y,,,,,,,,,,,,,EVN,2020-11-03 07:21:55,2020-11-03 07:21:55,"        ",LS2BATCH,PIK Reverse Interest Payment Released,,,,,,,,,,,,,,,,,,,,,,,,,
PLSAD,,,,,Y,N,,N,,,,,,,,,,,,,EVN,2020-11-03 07:21:55,2020-11-03 07:21:55,"        ",LS2BATCH,Portfolio Adjustment Released,,,,,,,,,,,,,,,,,,,,,,,,,
PMLCH,,,,,Y,N,,N,,,,,,,,,,,,,EVN,2020-11-03 07:21:55,2020-11-03 07:21:55,"        ",LS2BATCH,Pricing Matrix Level Change,,,,,,,,,,,,,,,,,,,,,,,,,
"POOL ",,,,,Y,N,,N,,,,,,,,,,,,,EVN,2020-11-03 07:21:55,2020-11-03 07:21:55,"        ",LS2BATCH,Pool Allocations Done,Pool Allocations,,,,,,,,,,,,,,,,,,,,,,,,
PORTF,,,,,Y,N,,N,,,,,,,,,,,,,EVN,2020-11-03 07:21:55,2020-11-03 07:21:55,"        ",LS2BATCH,Portfolio Allocations Done,Complete Portfolio Allocations,,,,,,,,,,,,,,,,,,,,,,,,
PRCCH,,,,,Y,N,,Y,,,,,,,,,,,,,EVN,2020-11-03 07:21:55,2020-11-03 07:21:55,"        ",LS2BATCH,Pricing Changed,,,,,,,,,,,,,,,,,,,,,,,,,
"LAST ",,,,,Y,N,Y,,,,,,,,,,,,,,UPM,2020-11-03 07:22:06,2020-11-03 07:22:06,"        ",LS2BATCH,Apply to Last,applyToLast,,,,,,,,,,,,,,,,,,,,,,,,
PRCHR,,,,,Y,N,,Y,,,,,,,,,,,,,EVN,2020-11-03 07:21:55,2020-11-03 07:21:55,"        ",LS2BATCH,Pricing Change Transaction Released,,,,,,,,,,,,,,,,,,,,,,,,,
PRCVI,,,,,Y,N,,Y,,,,,,,,,,,,,EVN,2020-11-03 07:21:55,2020-11-03 07:21:55,"        ",LS2BATCH,Conversion Applied,,,,,,,,,,,,,,,,,,,,,,,,,
PRDEC,,,,,Y,N,,Y,,,,,,,,,,,,,EVN,2020-11-03 07:21:55,2020-11-03 07:21:55,"        ",LS2BATCH,Conversion Applied,,,,,,,,,,,,,,,,,,,,,,,,,
"NEXT ",,,,,Y,N,Y,,,,,,,,,,,,,,UPM,2020-11-03 07:22:06,2020-11-03 07:22:06,"        ",LS2BATCH,Apply to Next,applyToNext,,,,,,,,,,,,,,,,,,,,,,,,
RFEVF,,,,,Y,N,N,N,N,N,Y,Y,N,N,N,Y,N,N,,,AUT,2020-11-03 07:22:06,2020-11-03 07:22:06,"        ",LS2BATCH,Recurring Event Fee,,,,,,,,,,,,,N,Y,N,,,,,,,,,,
"1927 ","33   ",,,,Y,-,Y,Y,,,,,,,,,,,,,UFN,2020-11-03 07:22:14,2020-11-03 07:22:14,"        ",LS2BATCH,Available To Draw Check based on Pending Transactions,availableToDarwBasedOnPendingTransactions,,,,,,,,,,,,,,,,,,,,,,,,
FFEFP,,,,,Y,N,N,Y,N,Y,Y,Y,N,N,N,N,N,N,,,AUT,2020-11-03 07:22:06,2020-11-03 07:22:06,"        ",LS2BATCH,Freeform Event Fee Payment,,,,,,,,,,,,,Y,N,N,,,,,,,,,,
"PREP ",,,,,Y,N,,Y,,,,,,,,,,,,,EVN,2020-11-03 07:21:55,2020-11-03 07:21:55,"        ",LS2BATCH,Prepayment Penalty Fee Applied,,,,,,,,,,,,,,,,,,,,,,,,,
UPPMT,"LOAN ",,,,Y,N,N,Y,N,N,N,Y,N,N,N,N,N,N,,,AUT,2020-11-03 07:22:06,2020-11-03 07:22:06,"        ",LS2BATCH,Unscheduled Loan Principal Payment,,,,,,,,,,,,,N,N,N,,,,,,,,,,
PPTAR,"LOAN ",,,,Y,N,Y,N,N,N,N,Y,Y,N,N,N,N,N,,,AUT,2020-11-03 07:22:06,2020-11-03 07:22:06,"        ",LS2BATCH,Principal Payment At Repricing," ",,,,,,,,,,,,N,,,,,,,,,,,,
PRICE,,,,,Y,N,,N,,,,,,,,,,,,,EVN,2020-11-03 07:21:55,2020-11-03 07:21:55,"        ",LS2BATCH,Price Changed,,,,,,,,,,,,,,,,,,,,,,,,,
OCARO,"BOOL ",,,,Y,N,Y,Y,N,,,,,,,,,,,,OCF,2020-11-03 07:22:06,2020-11-03 07:22:06,"        ",LS2BATCH,Bill Care Of Contact Indicator,billCareOfContactIndicator,,,,,,,,,,,,,,,,,,,,,,,,
FFPMT,"SBLC ",,,,Y,N,N,N,N,N,N,Y,N,N,Y,N,N,N,,,AUT,2020-11-03 07:22:06,2020-11-03 07:22:06,"        ",LS2BATCH,SBLC Fee Payment on Issuing Bank Shares,,,,,,,,,,,,,Y,,,,,,,,,,,,
IFPMT,"SBLC ",,,,Y,N,N,N,N,N,N,Y,N,N,Y,N,N,N,,,AUT,2020-11-03 07:22:06,2020-11-03 07:22:06,"        ",LS2BATCH,SBLC Fee Payment on Lender Shares,,,,,,,,,,,,,Y,,,,,,,,,,,,
"LATE ",,,,,Y,N,,Y,,,,,,,,,,,,,EVN,2020-11-03 07:22:06,2020-11-03 07:22:06,"        ",LS2BATCH,Late Charge Fee Released,,,,,,,,,,,,,,,,,,,,,,,,,
"LCF  ",,,,,Y,N,,,,,,,,,,,,,,,DXF,2020-11-03 07:22:06,2020-11-03 07:22:06,"        ",LS2BATCH,LetterOfCreditFee,,,,,,,,,,,,,,,,,,,,,,,,,
PSTDU,"STR  ",,,,Y,N,N,,,,,,,,,,,,,,FCF,2020-11-03 07:22:06,2020-11-03 07:22:06,"        ",LS2BATCH,Past Due Pricing,pastDuePricingDetails,,,,,,,,,,,,,,,,,,,,,,,,
"3197 ","STA  ","MAT  ",,"MCF  ",Y,N,,N,,,,,,,,,,,,,BET,2020-11-03 07:22:06,2020-11-03 07:22:06,"        ",LS2BATCH,3197,,"TRE  ",,,,,,,,,,,,,,,,,,,,,,,
"3198 ","STA  ","MAT  ",,"MGL  ",Y,N,,N,,,,,,,,,,,,,BET,2020-11-03 07:22:06,2020-11-03 07:22:06,"        ",LS2BATCH,3198,,"TRE  ",,,,,,,,,,,,,,,,,,,,,,,
"3199 ",RELSD,"PCP  ",,RDPCP,Y,N,,N,,,,,,,,,,,,,BET,2020-11-03 07:22:06,2020-11-03 07:22:06,"        ",LS2BATCH,3199,,"TRE  ",,,,,,,,,,,,,,,,,,,,,,,
"1723 ","42   ",,,,Y,N,Y,N,,,,,,,,,,,,,UFN,2020-11-03 07:22:06,2020-11-03 07:22:06,"        ",LS2BATCH,Troubled Debt Restructuring Type Change Reason,gtmTroubledDebtRestructuringTypeChangeReason,,,,,,,,,,,,,,,,,,,,,,,,
33725,,,,,Y,N,N,,,,,,,,,,,,,,ELO,2020-11-03 07:22:14,2020-11-03 07:22:14,"        ",LS2BATCH,33725 - Available To Draw Check based on Pending Transactions,1927,,,,,,,,,,,,,,,,,,,,,,,,
ACHRN,"CODE ",,,,Y,N,,,,,,,,,,,,,,,RIF,2020-11-03 07:22:14,2020-11-03 07:22:14,"        ",LS2BATCH,Non USD ACH Routing Number,nonUsdAchRoutingNumber,,,,,,,,,,,,,,,,,,,,,,,,
PDGLT,,,,,Y,N,Y,,,,,,,,,,,,,,BTR,2020-11-03 07:22:07,2020-11-03 07:22:07,"        ",LS2BATCH,Past Due GL Transaction,,,,,,,,,,,,,,,,,,,,,,,,,
PRINC,,,,,Y,N,,Y,,,,,,,,,,,,,EVN,2020-11-03 07:21:55,2020-11-03 07:21:55,"        ",LS2BATCH,Increase Applied,,,,,,,,,,,,,,,,,,,,,,,,,
PRINP,,,,,Y,N,,Y,,,,,,,,,,,,,EVN,2020-11-03 07:21:55,2020-11-03 07:21:55,"        ",LS2BATCH,Principal Payment Applied,,,,,,,,,,,,,,,,,,,,,,,,,
PROMB,,,,,Y,N,,N,,,,,,,,,,,,,EVN,2020-11-03 07:21:55,2020-11-03 07:21:55,"        ",LS2BATCH,Promoted From Background Agreement,,,,,,,,,,,,,,,,,,,,,,,,,
RRCNF,,,,,Y,N,N,N,N,,,,,,,,,,,,EVN,2020-11-03 07:22:14,2020-11-03 07:22:14,"        ",LS2BATCH,Reject Reason Code Not Found,,,,,,,,,,,,,,,,,,,,,,,,,
APBKD,,,,,Y,N,N,N,N,,,,,,,,,,,,EVN,2020-11-03 07:22:07,2020-11-03 07:22:07,"        ",LS2BATCH,Approved for Backdating,Backdate Control Approval,,,,,,,,,,,,,,,,,,,,,,,,
CFCNA,,,,,Y,N,N,N,N,,,,,,,,,,,,EVN,2020-11-03 07:22:14,2020-11-03 07:22:14,"        ",LS2BATCH,Cashflow Cancellation Not Allowed,,,,,,,,,,,,,,,,,,,,,,,,,
RJBKD,,,,,Y,N,N,N,N,,,,,,,,,,,,EVN,2020-11-03 07:22:07,2020-11-03 07:22:07,"        ",LS2BATCH,Rejected for Backdating,,,,,,,,,,,,,,,,,,,,,,,,,
"1731 ","42   ",,,,Y,N,Y,N,,,,,,,,,,,,,UFN,2020-11-03 07:22:07,2020-11-03 07:22:07,"        ",LS2BATCH,Payee Type,gtmPayeeType,,,,,,,,,,,,,,,,,,,,,,,,
"1732 ","190  ",,,,Y,N,Y,Y,,,,,,,,,,,,,UFN,2020-11-03 07:22:07,2020-11-03 07:22:07,"        ",LS2BATCH,Actual/Actual ICMA Rule 251 Rate Basis,actualActualICMA251RateBasis,,,,,,,,,,,,,,,,,,,,,,,,
CFRNA,,,,,Y,N,N,N,N,,,,,,,,,,,,EVN,2020-11-03 07:22:14,2020-11-03 07:22:14,"        ",LS2BATCH,Cashflow Resubmission Not Allowed,,,,,,,,,,,,,,,,,,,,,,,,,
CFRSB,,,,,Y,N,N,N,N,,,,,,,,,,,,EVN,2020-11-03 07:22:14,2020-11-03 07:22:14,"        ",LS2BATCH,Cashflow Resubmitted,,,,,,,,,,,,,,,,,,,,,,,,,
CRELT,,,,,Y,N,N,N,N,,,,,,,,,,,,EVN,2020-11-03 07:22:14,2020-11-03 07:22:14,"        ",LS2BATCH,Cashflow Resubmission(s) Exceeded the Limit,,,,,,,,,,,,,,,,,,,,,,,,,
VFCFL,,,,,Y,N,N,N,N,,,,,,,,,,,,EVN,2020-11-03 07:22:14,2020-11-03 07:22:14,"        ",LS2BATCH,Cashflow Verified,Verify Cashflow,,,,,,,,,,,,,,,,,,,,,,,,
RINST,"BOOL ",,,,Y,N,N,Y,N,,,,,,,,,,,,OCF,2020-11-03 07:22:07,2020-11-03 07:22:07,"        ",LS2BATCH,Reinstatable Indicator,reinstatableIndicator,,,,,,,,,,,,,,,,,,,,,,,,
"1928 ",,,,,Y,-,Y,Y,,,,,,,,,,,,,UFN,2020-11-03 07:22:14,2020-11-03 07:22:14,"        ",LS2BATCH,Automated Reversals of Returned Payments,automatedCashflowReversal,,,,,,,,,,,,,,,,,,,,,,,,
PROMS,,,,,Y,N,,N,,,,,,,,,,,,,EVN,2020-11-03 07:21:55,2020-11-03 07:21:55,"        ",LS2BATCH,Promoted From Standalone Outstanding,,,,,,,,,,,,,,,,,,,,,,,,,
PSCHG,,,,,Y,N,,Y,,,,,,,,,,,,,EVN,2020-11-03 07:21:55,2020-11-03 07:21:55,"        ",LS2BATCH,Penalty Spread Changed,,,,,,,,,,,,,,,,,,,,,,,,,
PSDIN,,,,,Y,N,,N,,,,,,,,,,,,,EVN,2020-11-03 07:21:55,2020-11-03 07:21:55,"        ",LS2BATCH,Portfolio Deferred Indicator Set to No,,,,,,,,,,,,,,,,,,,,,,,,,
PSDIY,,,,,Y,N,,N,,,,,,,,,,,,,EVN,2020-11-03 07:21:55,2020-11-03 07:21:55,"        ",LS2BATCH,Portfolio Deferred Indicator Set to Yes,,,,,,,,,,,,,,,,,,,,,,,,,
PTSEL,,,,,Y,N,,N,,,,,,,,,,,,,EVN,2020-11-03 07:21:55,2020-11-03 07:21:55,"        ",LS2BATCH,Participation Transfer Sell,,,,,,,,,,,,,,,,,,,,,,,,,
PWAIV,,,,,Y,N,,Y,,,,,,,,,,,,,EVN,2020-11-03 07:21:55,2020-11-03 07:21:55,"        ",LS2BATCH,Partially Waived Payment,,,,,,,,,,,,,,,,,,,,,,,,,
PXFRL,,,,,Y,N,,N,,,,,,,,,,,,,EVN,2020-11-03 07:21:55,2020-11-03 07:21:55,"        ",LS2BATCH,Portfolio Transfer Released,,,,,,,,,,,,,,,,,,,,,,,,,
RAARR,,,,,Y,N,,N,,,,,,,,,,,,,EVN,2020-11-03 07:21:55,2020-11-03 07:21:55,"        ",LS2BATCH,Reference Asset Approval Request Report Generated,,,,,,,,,,,,,,,,,,,,,,,,,
RACDT,,,,,Y,N,,N,,,,,,,,,,,,,EVN,2020-11-03 07:21:55,2020-11-03 07:21:55,"        ",LS2BATCH,RAC Repricing Date Changed,,,,,,,,,,,,,,,,,,,,,,,,,
RACRT,,,,,Y,N,,N,,,,,,,,,,,,,EVN,2020-11-03 07:21:55,2020-11-03 07:21:55,"        ",LS2BATCH,Set RAC Rate,RAC Rate Setting,,,,,,,,,,,,,,,,,,,,,,,,
"1929 ","42   ",,,,Y,-,Y,N,,,,,,,,,,,,,UFN,2020-11-03 07:22:14,2020-11-03 07:22:14,"        ",LS2BATCH,ACH Reject Reason,gtmACHRejectReason,,,,,,,,,,,,,,,,,,,,,,,,
SFACR,"BOOL ",,,,Y,N,N,Y,Y,,,,,,,,,,,,OCF,2020-04-24 21:25:13,2020-04-24 21:25:13,"        ",LS2BATCH,Separate Accrual Rules,keepAccrualFeeInfoSeparateIndicator,,,,,,,,,,,,,,,,,,,,,,,,
FLPAD,"BOOL ",,,,Y,N,N,Y,Y,,,,,,,,,,,,OCF,2020-04-24 21:25:13,2020-04-24 21:25:13,"        ",LS2BATCH,Fee On Lender Shares Pay In Advance,feeOnlenderSharesPayInAdvanceIndicator,,,,,,,,,,,,,,,,,,,,,,,,
FLACP,"CODE ",,,,Y,N,N,Y,Y,,,,,,,,,,,,OCF,2020-04-24 21:25:13,2020-04-24 21:25:13,"        ",LS2BATCH,Fee On Lender Shares Accrual Period,feeOnlenderSharesAccrualPeriod,,,,,,,,,,,,,,,,,,,,,,,,
FLSBL,"BOOL ",,,,Y,N,N,Y,Y,,,,,,,,,,,,OCF,2020-04-24 21:25:13,2020-04-24 21:25:13,"        ",LS2BATCH,Fee On Lender Shares Synchronize Billing,feeOnlenderSharesSynchronizeBillingIndicator,,,,,,,,,,,,,,,,,,,,,,,,
FLACD,"DATE ",,,,Y,N,N,Y,Y,,,,,,,,,,,,OCF,2020-04-24 21:25:13,2020-04-24 21:25:13,"        ",LS2BATCH,Fee On Lender Shares Actual Due Date,feeOnlenderSharesActualDueDate,,,,,,,,,,,,,,,,,,,,,,,,
FLADR,"STR  ",,,,Y,N,N,Y,Y,,,,,,,,,,,,OCF,2020-04-24 21:25:13,2020-04-24 21:25:13,"        ",LS2BATCH,Fee On Lender Shares Actual Accrual Date Rule,feeOnlenderSharesActualAccrualDateRule,,,,,,,,,,,,,,,,,,,,,,,,
FLADD,"DATE ",,,,Y,N,N,Y,Y,,,,,,,,,,,,OCF,2020-04-24 21:25:13,2020-04-24 21:25:13,"        ",LS2BATCH,Fee On Lender Shares Adjusted Due Date,feeOnlenderSharesAdjustedDueDate,,,,,,,,,,,,,,,,,,,,,,,,
FLSBR,"INT  ",,,,Y,N,N,Y,Y,,,,,,,,,,,,OCF,2020-04-24 21:25:13,2020-04-24 21:25:13,"        ",LS2BATCH,Fee On Lender Shares Specific Billing Day Rule,feeOnlenderSharesSpecificBillingDayRule,,,,,,,,,,,,,,,,,,,,,,,,
