"GB1_TID_TABLE_ID","GB1_CDE_CODE","GB1_DSC_CODE","GB1_IND_ACTIVE","GB1_IND_MAY_DEACT","GB1_TSP_REC_CREATE","GB1_TSP_REC_UPDATE","GB1_UID_REC_CREATE","GB1_UID_REC_UPDATE"
"SPA","PCLIP","Paper Clip Transaction","Y","N","1996-11-02 08:12:17","1996-11-02 08:12:17","LS2BATCH","LS2BATCH"
"SPA","PLSAD","Outstanding Portfolio Adjustme","Y","N","1997-03-22 03:30:18","1997-03-24 07:53:36","LS2BATCH","LS2BATCH"
"SPA","REMIT","Remittance Instructions","Y","N","1996-11-02 08:12:12","1997-03-24 07:54:28","LS2BATCH","LS2BATCH"
"SPA","REPRC","Loan Repricing","Y","N","1996-11-02 08:12:10","1997-06-06 17:26:30","LS2BATCH","LS2BATCH"
"SPA","SBDCR","SBLC Decrease","Y","N","1996-11-02 08:12:18","1996-11-02 08:12:18","LS2BATCH","LS2BATCH"
"UFN","432  ","MIS Type","Y","N","2003-04-23 16:58:09","2003-05-28 18:03:52","LS2BATCH","LS2BATCH"
"UFN","433  ","Not For Sale Reason","Y","N","2003-04-23 16:58:09","2003-05-28 18:03:52","LS2BATCH","LS2BATCH"
"UFN","435  ","Number Validation Routine","Y","N","2003-04-23 16:58:09","2003-05-28 18:03:52","LS2BATCH","LS2BATCH"
"UFN","436  ","Option Name And Base Rate Association","Y","N","2003-04-23 16:58:09","2003-05-28 18:03:52","LS2BATCH","LS2BATCH"
"UFN","437  ","Option Name And Base Rate Frequency Association","Y","N","2003-04-23 16:58:09","2003-05-28 18:03:52","LS2BATCH","LS2BATCH"
"UFN","438  ","Payment Method Services Association","Y","N","2003-04-23 16:58:09","2003-05-28 18:03:52","LS2BATCH","LS2BATCH"
"UFN","439  ","P/L Gain/Loss","Y","N","2003-04-23 16:58:09","2003-05-28 18:03:52","LS2BATCH","LS2BATCH"
"UFN","44   ","Trading Lines","Y","N","1999-07-16 11:06:43","1999-07-16 11:06:43","LS2BATCH","LS2BATCH"
"CTD","PMS  ","Payment Method Services Association","Y","N","2004-07-28 10:05:56","2004-07-28 10:05:56","LS2BATCH","LS2BATCH"
"CTD","PMT  ","Payment Method Type","Y","N","2004-07-28 10:05:56","2004-07-28 10:05:56","LS2BATCH","LS2BATCH"
"CTD","PNE  ","Positive Negative","Y","N","2004-07-28 10:05:56","2004-07-28 10:05:56","LS2BATCH","LS2BATCH"
"CTD","PNT  ","Portfolio Intent","Y","N","2004-07-28 10:05:56","2004-07-28 10:05:56","LS2BATCH","LS2BATCH"
"CTD","POC  ","Pricing Option And Currency Association","Y","N","2004-07-28 10:05:56","2004-07-28 10:05:56","LS2BATCH","LS2BATCH"
"CTD","PON  ","Pricing Option Name","Y","N","2004-07-28 10:05:56","2004-07-28 10:05:56","LS2BATCH","LS2BATCH"
"CTD","POP  ","Pricing Option And Portfolio Association","Y","N","2004-07-28 10:05:56","2004-07-28 10:05:56","LS2BATCH","LS2BATCH"
"LLE","CHOFF","Change to Partially and Fully Charged-off","Y","N","2019-04-04 00:48:51","2019-04-04 00:48:51","        ","LS2BATCH"
"LLE","ACCR ","Change to Accrual","Y","N","2019-04-04 00:48:51","2019-04-04 00:48:51","        ","LS2BATCH"
"LLE","CHOFR","Loan Charge off","Y","N","2019-04-04 00:48:51","2019-04-04 00:48:51","        ","LS2BATCH"
"DCT","MFFC ","Mezzanine Fixed & Floating Charge","Y","Y","1996-03-04 18:00:42","1996-03-04 18:00:42","LS2BATCH","LS2BATCH"
"DCT","MGA  ","Mezzanine Gross Up Agreement","Y","Y","1996-03-04 18:01:20","1996-03-04 18:01:20","LS2BATCH","LS2BATCH"
"DCT","MISC ","Miscellaneous Docs","Y","Y","1995-03-11 01:08:38","1995-03-23 17:26:14","LS2BATCH","LS2BATCH"
"DCT","MMTF ","Master Margin Trading Facility","Y","Y","1996-03-04 17:57:28","1996-03-04 17:57:28","LS2BATCH","LS2BATCH"
"DCT","MOA  ","Memorandum of Agreement","Y","Y","1996-03-04 17:58:14","1996-03-04 17:58:14","LS2BATCH","LS2BATCH"
"CTN","SVC  ","Interface Services","Y","N","1998-06-05 09:20:08","1998-06-05 09:20:08","LS2BATCH","LS2BATCH"
"CTN","SWF  ","Swift Bank ID","Y","N","1998-06-05 09:20:11","1998-06-05 09:20:11","LS2BATCH","LS2BATCH"
"CTN","SWT  ","Swap Type","Y","N","1998-06-05 09:20:11","1998-06-05 09:20:11","LS2BATCH","LS2BATCH"
"CTN","SYP  ","System Parameter","Y","N","1998-06-05 09:20:11","1998-06-05 09:20:11","LS2BATCH","LS2BATCH"
"CTN","TAX  ","Tax Exempt Code","Y","N","1998-06-05 09:20:11","1998-06-05 09:20:11","LS2BATCH","LS2BATCH"
"CTN","TEC  ","Tax Exempt Category","Y","N","1998-06-05 09:20:11","1998-06-05 09:20:11","LS2BATCH","LS2BATCH"
"CTN","TER  ","Territory Type","Y","N","1998-06-05 09:20:11","1998-06-05 09:20:11","LS2BATCH","LS2BATCH"
"CTN","TRG  ","Time Region","Y","N","1998-06-05 09:20:11","1998-06-05 09:20:11","LS2BATCH","LS2BATCH"
"CTN","TRN  ","Transaction Type","Y","N","1998-06-05 09:20:11","1998-06-05 09:20:11","LS2BATCH","LS2BATCH"
"CTN","TTL  ","Title","Y","N","1998-06-05 09:20:11","1998-06-05 09:20:11","LS2BATCH","LS2BATCH"
"CTN","TTT  ","Trader Transaction","Y","N","1998-06-05 09:20:11","1998-06-05 09:20:11","LS2BATCH","LS2BATCH"
"CTN","TTY  ","Text Type","Y","N","1998-06-05 09:20:11","1998-06-05 09:20:11","LS2BATCH","LS2BATCH"
"CTN","TWH  ","Tax Withholding","Y","N","1998-06-05 09:20:11","1998-06-05 09:20:11","LS2BATCH","LS2BATCH"
"CTN","UCT  ","UCC Type","Y","N","1998-06-05 09:20:11","1998-06-05 09:20:11","LS2BATCH","LS2BATCH"
"CTN","UDT  ","G/L Product Type","Y","N","1998-06-05 09:20:08","1998-06-05 09:20:08","LS2BATCH","LS2BATCH"
"CTN","UFO  ","UCC Filing Office","Y","N","1998-06-05 09:20:11","1998-06-05 09:20:11","LS2BATCH","LS2BATCH"
"CTN","UTI  ","Utilization Impact","Y","N","1998-06-05 09:20:11","1998-06-05 09:20:11","LS2BATCH","LS2BATCH"
"CTN","UTT  ","G/L Transaction Type","Y","N","1998-06-05 09:20:08","1998-06-05 09:20:08","LS2BATCH","LS2BATCH"
"UFN","981  ","Realized(Paid) Income Applies","Y","N","2014-01-13 17:15:43","2014-01-13 17:15:43","LS2BATCH","LS2BATCH"
"ELO","1391 ","1391 - Realized and Unrealized GL Split","Y","N","2014-01-13 17:15:43","2014-01-13 17:15:43","LS2BATCH","LS2BATCH"
"IQS","RETRY","Retry","Y","N","2014-01-13 17:15:43","2014-01-13 17:15:43","LS2BATCH","LS2BATCH"
"IQS","OVRRD","Override","Y","N","2014-01-13 17:15:43","2014-01-13 17:15:43","LS2BATCH","LS2BATCH"
"UFN","982  ","Coordination Service Integration","Y","N","2014-01-13 17:15:43","2014-01-13 17:15:43","LS2BATCH","LS2BATCH"
"UFN","983  ","Enable Coordination Service Work Queue","Y","N","2014-01-13 17:15:43","2014-01-13 17:15:43","LS2BATCH","LS2BATCH"
"UFN","984  ","Purge Coordination Service Work Queue","Y","N","2014-01-13 17:15:43","2014-01-13 17:15:43","LS2BATCH","LS2BATCH"
"UFN","985  ","Start Or Stop Coordination Service Work Queue","Y","N","2014-01-13 17:15:43","2014-01-13 17:15:43","LS2BATCH","LS2BATCH"
"ELO","1959 ","1959 - Add ability to open screens in Loan IQ Client","Y","N","2014-01-13 17:15:43","2014-01-13 17:15:43","LS2BATCH","LS2BATCH"
"UFN","986  ","Amalgamated Comprehensive Repricing","Y","N","2014-01-13 17:15:43","2014-01-13 17:15:43","LS2BATCH","LS2BATCH"
"ELO","2009 ","2009 - Ability to select loans to be amalgamated in Comprehensive Repricing","Y","N","2014-01-13 17:15:43","2014-01-13 17:15:43","LS2BATCH","LS2BATCH"
"UFN","987  ","FX Conversion Portfolio/Expense Code Default","Y","N","2014-01-13 17:15:43","2014-01-13 17:15:43","LS2BATCH","LS2BATCH"
"ELO","1632 ","1632 - FX Conversion Portfolio/Expense Code Allocation Default","Y","N","2014-01-13 17:15:43","2014-01-13 17:15:43","LS2BATCH","LS2BATCH"
"FFS","LIBBB","LIBOR-BBA","Y","N","2014-01-13 17:15:42","2014-01-13 17:15:42","LS2BATCH","LS2BATCH"
"FFS","LIBBL","LIBOR-BBA-Bloomberg","Y","N","2014-01-13 17:15:42","2014-01-13 17:15:42","LS2BATCH","LS2BATCH"
"BET","1100 ","1100","Y","N","2014-01-13 17:15:53","2014-01-13 17:15:53","LS2BATCH","LS2BATCH"
"BET","1101 ","1101","Y","N","2014-01-13 17:15:53","2014-01-13 17:15:53","LS2BATCH","LS2BATCH"
"SYP","LOALI","Loan Alias","Y","Y","2014-05-12 15:09:50","2019-06-26 02:45:05","LOANIQ01","ADM_PETE"
"NTP","EXMSG","External Message","Y","N","2014-01-13 17:16:49","2014-01-13 17:16:49","LS2BATCH","LS2BATCH"
"APT","STBIN","Stabilization Amount Increase","Y","N","2014-01-13 17:16:49","2014-01-13 17:16:49","LS2BATCH","LS2BATCH"
"APT","STBDC","Stabilization Amount Decrease","Y","N","2014-01-13 17:16:49","2014-01-13 17:16:49","LS2BATCH","LS2BATCH"
"APT","ISQLR","Interest Stabilization Loan Quick Repricing","Y","N","2014-01-13 17:16:49","2014-01-13 17:16:49","LS2BATCH","LS2BATCH"
"EVN","LNKCH","Link Changed","Y","N","2014-01-13 17:16:49","2014-01-13 17:16:49","LS2BATCH","LS2BATCH"
"ACT","SAPMT","Spot Accrual Cycle Payment","Y","N","2014-01-13 17:16:49","2014-01-13 17:16:49","LS2BATCH","LS2BATCH"
"ACT","CMSIP","Commision Spot Accrual Cycle Payment","Y","N","2014-01-13 17:16:49","2014-01-13 17:16:49","LS2BATCH","LS2BATCH"
"ACT","COMIP","Commision Accrual Cycle Payment","Y","N","2014-01-13 17:16:49","2014-01-13 17:16:49","LS2BATCH","LS2BATCH"
"ACT","SACAJ","Spot Accrual Shares Adjusment","Y","N","2014-01-13 17:16:49","2014-01-13 17:16:49","LS2BATCH","LS2BATCH"
"ACT","SARPM","Spot Reverse Accrual Cycle Payment","Y","N","2014-01-13 17:16:49","2014-01-13 17:16:49","LS2BATCH","LS2BATCH"
"ACT","CMSPA","Commision Spot Accrual Cycle Payment Adjustment","Y","N","2014-01-13 17:16:49","2014-01-13 17:16:49","LS2BATCH","LS2BATCH"
"ACT","COMAD","Commision Accrual Cycle Payment Adjustment","Y","N","2014-01-13 17:16:49","2014-01-13 17:16:49","LS2BATCH","LS2BATCH"
"ACT","COMAJ","Commision Accrual Shares Adjustment","Y","N","2014-01-13 17:16:49","2014-01-13 17:16:49","LS2BATCH","LS2BATCH"
"ACT","CSASA","Commision Spot Accrual Shares Adjustment","Y","N","2014-01-13 17:16:49","2014-01-13 17:16:49","LS2BATCH","LS2BATCH"
"OBC","SHC  ","Shares Container","Y","N","2014-01-13 17:16:49","2014-01-13 17:16:49","LS2BATCH","LS2BATCH"
"OBC","FWD  ","Foreign Currency Indexed Working Capital Details","Y","N","2014-01-13 17:16:49","2014-01-13 17:16:49","LS2BATCH","LS2BATCH"
"UFN","1573 ","Accounting for Collateral and Guarantee Received","Y","N","2014-01-13 17:16:49","2014-01-13 17:16:49","LS2BATCH","LS2BATCH"
"ELO","3108 ","3108 - Accounting of Guarantees Received","Y","N","2014-01-13 17:16:49","2014-01-13 17:16:49","LS2BATCH","LS2BATCH"
"EVN","COACG","Collateral Accounting Generated","Y","N","2014-01-13 17:16:49","2014-01-13 17:16:49","LS2BATCH","LS2BATCH"
"EVN","GUACG","Guarantor Accounting Generated","Y","N","2014-01-13 17:16:49","2014-01-13 17:16:49","LS2BATCH","LS2BATCH"
"TID","PRC  ","Permit Restrict","Y","N","2014-01-13 17:16:09","2014-01-13 17:16:09","LS2BATCH","LS2BATCH"
"DIV","EM   ","Emerging Markets","Y","Y","1997-01-24 12:36:20","1997-01-24 12:36:20","LS2BATCH","LS2BATCH"
"DIV","FX   ","Foreign Exchange Operations","Y","Y","1997-01-09 15:10:10","1997-01-09 15:10:10","LS2BATCH","LS2BATCH"
"DIV","IF   ","IFSG Securities Operations","Y","Y","1997-01-09 15:11:18","1997-01-09 15:11:18","LS2BATCH","LS2BATCH"
"SNM","PDIIR","Past Due Interest Income Realized","N","Y","2019-04-04 00:49:08","2019-04-04 18:17:45","LS2BATCH","KANDERSO"
"MPR","ORIG ","Origination Cost Mapping Process","Y","Y","2019-04-04 00:49:08","2019-04-04 00:49:08","LS2BATCH","LS2BATCH"
"GSO","ORIG ","Origination Cost","Y","Y","2019-04-04 00:49:08","2019-04-04 00:49:08","LS2BATCH","LS2BATCH"
"SNM","ORIG ","WAC Exclusive Origination Cost","N","Y","2019-04-04 00:49:08","2019-04-04 18:17:23","LS2BATCH","KANDERSO"
"BAR","CRDT ","Credit","Y","N","2006-10-03 13:33:28","2006-10-03 13:33:28","LS2BATCH","LS2BATCH"
"BAR","DIST ","Distribution","Y","Y","1993-02-18 09:17:07","1993-02-18 09:17:07","LS2BATCH","LS2BATCH"
"APT","CSAHB","Circle Settlement Approval - Host Buys","Y","N","1997-11-02 15:43:02","1997-11-02 15:43:02","LS2BATCH","LS2BATCH"
"APT","CSAHP","Circle Settlement Approval - Host Primaries","Y","N","1997-11-02 15:43:00","1997-11-02 15:43:00","LS2BATCH","LS2BATCH"
"APT","CSAHS","Circle Settlement Approval - Host Sells","Y","N","1997-11-02 15:43:02","1997-11-02 15:43:02","LS2BATCH","LS2BATCH"
"APT","CSAIT","Circle Settlement Approval - Internal Trades","Y","N","1997-11-02 15:43:03","1997-11-02 15:43:03","LS2BATCH","LS2BATCH"
"APT","CSANP","Circle Settlement Approval - Non-Host Primaries","Y","N","1997-11-02 15:43:01","1997-11-02 15:43:01","LS2BATCH","LS2BATCH"
"APT","CSAOA","Circle Settlement Approval - Outside Assignments","Y","N","1997-11-02 15:43:04","1997-11-02 15:43:04","LS2BATCH","LS2BATCH"
"APT","DCTRN","Deal Change Transaction","Y","N","2003-04-23 16:58:08","2003-05-28 18:03:52","LS2BATCH","LS2BATCH"
"APT","DECSG","Deal Servicing Group Change","Y","N","1997-11-02 15:43:10","1997-11-02 15:43:10","LS2BATCH","LS2BATCH"
"APT","DLCPY","Deal Lender Copy","Y","N","2006-10-03 13:33:27","2006-10-03 13:33:27","LS2BATCH","LS2BATCH"
"APT","DPCHG","Deposit Change Transaction","Y","N","2006-10-03 13:33:44","2006-10-03 13:33:44","LS2BATCH","LS2BATCH"
"SYP","ABMAI","Allow Borrowing Base Maintenance with ABL Collateral Integration","Y","Y","2019-04-04 12:34:04","2019-04-04 12:34:04","GIBLINC ","GIBLINC "
"APT","ECAPT","ECA Premium Transaction","Y","N","2004-07-28 10:05:51","2004-07-28 10:05:51","LS2BATCH","LS2BATCH"
"APT","EVTFP","Event Fee Payment","Y","N","1997-11-02 15:43:08","1997-11-02 15:43:08","LS2BATCH","LS2BATCH"
"SYP","ABROZ","Allow Borrower Rate of Zero","Y","Y","2019-04-04 12:34:23","2019-04-08 15:31:30","GIBLINC ","GIBLINC "
"RPT","CLPC ","Closed Circles Pending Documentation Report","Y","Y","1993-04-16 14:39:29","1993-04-16 14:39:29","LS2BATCH","LS2BATCH"
"RPT","CLSC ","Closed Circles Report","Y","Y","1993-04-16 14:39:29","1993-04-16 14:39:29","LS2BATCH","LS2BATCH"
"RPT","CONT ","Contact Report","Y","Y","1993-04-16 14:39:29","1993-04-16 14:39:29","LS2BATCH","LS2BATCH"
"RPT","OPNC ","Open Circles Report","Y","Y","1993-04-16 14:39:29","1993-04-16 14:39:29","LS2BATCH","LS2BATCH"
"RPT","RISK ","Risk Report","Y","Y","1993-04-16 14:39:29","1993-04-16 14:39:29","LS2BATCH","LS2BATCH"
"RRE","ADNC ","Agent Does Not Consent","Y","Y","1993-02-18 09:17:17","1993-02-18 09:17:17","LS2BATCH","LS2BATCH"
"RRE","BDNC ","Borrower Does Not Consent","Y","Y","1993-02-18 09:17:17","1993-02-18 09:17:17","LS2BATCH","LS2BATCH"
"RRE","BLKTR","Block Trade Allocation","Y","N","2003-04-23 16:58:09","2003-05-28 18:03:52","LS2BATCH","LS2BATCH"
"RRE","CAOD ","Cannot Agree on Documentation","Y","Y","1993-02-18 09:17:17","1993-02-18 09:17:17","LS2BATCH","LS2BATCH"
"RRE","CLNR ","Commitment Letter Not Received","Y","Y","1993-02-18 09:17:17","1993-02-18 09:17:17","LS2BATCH","LS2BATCH"
"RRE","LIBC ","L/C Issuing Bank Does Not Consent","Y","Y","1993-02-18 09:17:17","1993-02-18 09:17:17","LS2BATCH","LS2BATCH"
"RRE","OTHR ","Other","Y","Y","1993-02-18 09:17:17","1993-02-18 09:17:17","LS2BATCH","LS2BATCH"
"RRE","PDCH ","Proposed Deal Changes","Y","Y","1993-02-18 09:17:17","1993-02-18 09:17:17","LS2BATCH","LS2BATCH"
"RRE","PDNC ","Proposed Deal Does Not Close","Y","Y","1993-02-18 09:17:17","1993-02-18 09:17:17","LS2BATCH","LS2BATCH"
"RRE","SCIR ","Simultaneous Circles - Only One Can Be Chosen","Y","Y","1993-02-18 09:17:17","1993-02-18 09:17:17","LS2BATCH","LS2BATCH"
"RRE","URUA ","Unfunded Risk Unacceptable","Y","Y","1993-02-18 09:17:17","1993-02-18 09:17:17","LS2BATCH","LS2BATCH"
"RTB","A1230","Bond Actual/(12 30-Day Months)","Y","N","2000-06-21 12:54:53","2000-06-21 12:54:53","LS2BATCH","LS2BATCH"
"RTB","B30E ","Bond 30E/360","Y","N","2000-06-21 12:54:53","2000-06-21 12:54:53","LS2BATCH","LS2BATCH"
"RTB","BANK ","Actual/360","Y","N","2000-06-21 12:54:53","2000-06-21 12:54:53","LS2BATCH","LS2BATCH"
"RTB","BOND ","Bond 30/360","Y","N","2000-06-21 12:54:53","2000-06-21 12:54:53","LS2BATCH","LS2BATCH"
"RTB","G365 ","Actual/365","Y","N","2000-06-21 12:54:53","2000-06-21 12:54:53","LS2BATCH","LS2BATCH"
"RTB","G5/6 ","Actual/365/366","Y","N","2000-06-21 12:54:53","2000-06-21 12:54:53","LS2BATCH","LS2BATCH"
"RTB","M30  ","Modified 30/360","Y","N","2003-04-23 16:58:09","2003-05-28 18:03:52","LS2BATCH","LS2BATCH"
"RTB","M30E ","Modified 30E/360","Y","N","2003-04-23 16:58:09","2003-05-28 18:03:52","LS2BATCH","LS2BATCH"
"RTP","GUARA","Guarantee","N","Y","2005-07-20 17:03:48","2019-04-03 23:23:41","ADMIN2  ","LS2BATCH"
"RTP","LCCIC","L/C Standby - Financial","N","Y","1996-12-12 14:41:28","2019-04-03 23:23:41","LS2BATCH","LS2BATCH"
"RTP","LCSCF","L/C Standby - Performance","N","Y","1996-11-04 16:36:59","2019-04-03 23:23:41","LS2BATCH","LS2BATCH"
"RTP","SWNG ","Swing Lines","N","Y","1994-08-09 09:37:57","2019-04-03 23:23:42","LS2BATCH","LS2BATCH"
"RTY","CTRY ","Country Regions","Y","Y","1993-02-18 09:17:17","1993-02-18 09:17:17","LS2BATCH","LS2BATCH"
"RTY","PROV ","Province Regions","Y","Y","1993-02-18 09:17:17","1993-02-18 09:17:17","LS2BATCH","LS2BATCH"
"RTY","STAT ","State Regions","Y","Y","1993-02-18 09:17:17","1993-02-18 09:17:17","LS2BATCH","LS2BATCH"
"RTY","SUBR ","State Sub-Regions","Y","Y","1993-02-18 09:17:17","1993-02-18 09:17:17","LS2BATCH","LS2BATCH"
"SAL","DIST ","Distressed","Y","Y","1993-10-23 12:24:10","1993-10-23 12:24:10","LS2BATCH","LS2BATCH"
"SAL","LOAN ","Loan","Y","Y","1993-10-23 12:22:31","1993-10-23 12:22:31","LS2BATCH","LS2BATCH"
"SAL","PORT ","Portfolio","Y","Y","1994-02-03 16:18:23","1994-02-03 16:18:23","LS2BATCH","LS2BATCH"
"SGP","BRKR ","Broker","Y","Y","1995-03-11 01:09:12","1995-03-11 01:09:12","LS2BATCH","LS2BATCH"
"SGP","CLOSE","Closing","Y","Y","1995-03-11 01:09:11","1995-03-11 01:09:11","LS2BATCH","LS2BATCH"
"SGP","ONG  ","Ongoing","Y","Y","1995-03-11 01:09:10","1995-03-11 01:09:10","LS2BATCH","LS2BATCH"
"SGP","TRSF ","Transfer Fee","Y","Y","1995-03-11 01:09:11","1995-03-11 01:09:11","LS2BATCH","LS2BATCH"
"SGR","SALES","Sales Group 1","Y","Y","2005-07-21 11:04:07","2005-07-21 11:04:07","ADMIN2  ","ADMIN2  "
"SIM","AGRIC","Agricultural Production and other Loan to Farmers","N","Y","1997-03-22 03:30:38","2005-08-17 12:02:55","LS2BATCH","ADMIN2  "
"SIM","C&I  ","Commercial and Industrial  (US / Non US)","N","Y","1997-03-22 03:30:35","2005-08-17 12:03:05","LS2BATCH","ADMIN2  "
"SIM","CMBK ","Other Commercial Banks","N","Y","1997-03-22 03:30:36","2005-08-17 12:03:35","LS2BATCH","ADMIN2  "
"UFN","440  ","Portfolio","Y","N","2003-04-23 16:58:09","2003-05-28 18:03:52","LS2BATCH","LS2BATCH"
"UFN","441  ","Portfolio Account Mapping","Y","N","2003-04-23 16:58:09","2003-05-28 18:03:52","LS2BATCH","LS2BATCH"
"UFN","442  ","Portfolio Action","Y","N","2003-04-23 16:58:09","2003-05-28 18:03:52","LS2BATCH","LS2BATCH"
"UFN","443  ","Portfolio And Branch Association","Y","N","2003-04-23 16:58:09","2003-05-28 18:03:52","LS2BATCH","LS2BATCH"
"UFN","59   ","Modify Pricing Pre-Close","Y","N","1999-07-16 11:06:32","1999-07-16 11:06:32","LS2BATCH","LS2BATCH"
"CTD","BST  ","Billing Status","Y","N","2004-07-28 10:05:53","2004-07-28 10:05:53","LS2BATCH","LS2BATCH"
"VHT","SACTD","Spot Accrued-to-Date Amount","Y","N","2014-01-13 17:16:44","2014-01-13 17:16:44","LS2BATCH","LS2BATCH"
"VHT","FCAMT","Foreign Currency Amount","Y","N","2014-01-13 17:16:44","2014-01-13 17:16:44","LS2BATCH","LS2BATCH"
"UFN","1566 ","Imposta Sostitutiva Applies","Y","N","2014-01-13 17:16:44","2014-01-13 17:16:44","LS2BATCH","LS2BATCH"
"ELO","2775 ","2775 - Imposta Sostitutiva Tax Calculation and Accounting","Y","N","2014-01-13 17:16:44","2019-04-03 23:23:08","LS2BATCH","LS2BATCH"
"ISC","CSIGN","At Signing on Signed Amount","Y","N","2014-01-13 17:16:44","2014-01-13 17:16:44","LS2BATCH","LS2BATCH"
"ISC","CDISB","At Disbursement on Disbursed Amount","Y","N","2014-01-13 17:16:44","2014-01-13 17:16:44","LS2BATCH","LS2BATCH"
"ISR","RSIGN","At Signing on Signed Amount","Y","N","2014-01-13 17:16:44","2014-01-13 17:16:44","LS2BATCH","LS2BATCH"
"DIV","IR   ","CP - Issue & Redemption","Y","Y","1997-01-09 15:06:08","1997-01-09 15:06:08","LS2BATCH","LS2BATCH"
"DIV","LC   ","Letter of Credit","Y","Y","1997-01-09 15:13:16","1997-01-09 15:13:16","LS2BATCH","LS2BATCH"
"DIV","LE   ","LE - Latin America","Y","Y","1997-04-23 13:21:44","1997-04-23 13:21:44","LS2BATCH","LS2BATCH"
"DCL","SEL  ","Securities Lending","N","Y","1996-07-30 13:47:37","2019-04-03 23:23:05","LS2BATCH","LS2BATCH"
"FTT","DICTP","Distressed Indicator Changed Conditional Notice Template","Y","N","2003-04-23 15:21:05","2003-04-23 15:21:05","LS2BATCH","LS2BATCH"
"FTT","DIUNT","Deal Info Update Notice Template","Y","N","2003-04-23 15:21:05","2003-04-23 15:21:05","LS2BATCH","LS2BATCH"
"FTT","DSCFT","Deal Summary Notice Conditional Template","Y","N","2006-10-03 13:33:44","2006-10-03 13:33:44","LS2BATCH","LS2BATCH"
"FTT","DSCRT","Discount Loan Rate Setting Fax Template","Y","N","2000-06-21 12:54:53","2000-06-21 12:54:53","LS2BATCH","LS2BATCH"
"FTT","DSFDT","Deal Summary Facility Details Table Template","Y","N","2006-10-03 13:33:43","2006-10-03 13:33:43","LS2BATCH","LS2BATCH"
"FTT","DSFTT","Deal Summary Fee Details Table Template","Y","N","2006-10-03 13:33:43","2006-10-03 13:33:43","LS2BATCH","LS2BATCH"
"FTT","DSLTT","Deal Summary Lender Details Table Template","Y","N","2006-10-03 13:33:44","2006-10-03 13:33:44","LS2BATCH","LS2BATCH"
"FTT","DSNST","Deal Summary Notice Sub Template","Y","N","2006-10-03 13:33:44","2006-10-03 13:33:44","LS2BATCH","LS2BATCH"
"FTT","DSNTT","Deal Summary Notice Template","Y","N","2006-10-03 13:33:43","2006-10-03 13:33:43","LS2BATCH","LS2BATCH"
"FTT","DSPTT","Deal Summary Pricing Details Table Template","Y","N","2006-10-03 13:33:43","2006-10-03 13:33:43","LS2BATCH","LS2BATCH"
"SNM","MTMSP","MTM Revaluation - Offset To Unrealized P&L Based On Short Position","Y","N","2004-09-20 09:02:29","2004-09-20 09:02:29","LS2BATCH","LS2BATCH"
"SNM","MTMTP","MTM Revaluation - Offset To Unrealized P&L Based On Trade Date Position","Y","N","2004-09-20 09:02:29","2004-09-20 09:02:29","LS2BATCH","LS2BATCH"
"PNT","HDINV","Hold for Investment","Y","Y","1994-02-04 22:51:47","1994-02-04 22:51:47","LS2BATCH","LS2BATCH"
"PNT","HDSLE","Hold for Sale","Y","Y","1994-02-04 22:51:47","1994-02-04 22:51:47","LS2BATCH","LS2BATCH"
"PNT","SYND ","In Syndication","Y","Y","1994-02-04 22:51:48","1994-02-04 22:51:48","LS2BATCH","LS2BATCH"
"PNT","TRADE","Trading","Y","Y","1994-02-04 22:51:49","1994-02-04 22:51:49","LS2BATCH","LS2BATCH"
"OLS","INCOM","In Compliance","Y","Y","1995-07-22 02:29:39","1997-11-02 16:23:32","LS2BATCH","LS2BATCH"
"CDS","AGF  ","Australian Government, Fed Govt Dept or Auth","Y","Y","2019-04-04 16:39:48","2020-02-26 07:07:30","LS2BATCH","JFERNAND"
"CDS","AGL  ","Australian Government, Local Govt Dept or Auth","Y","Y","2019-04-04 16:40:43","2020-02-26 07:07:54","LS2BATCH","JFERNAND"
"CDS","AGS  ","Australian Government, State Govt Dept or Auth","Y","Y","2019-04-04 17:05:11","2020-02-26 07:08:13","LS2BATCH","JFERNAND"
"CDS","BDMPR","Bank, Domestic Proprietary Company","Y","Y","2019-04-04 17:06:11","2019-04-04 17:06:11","LS2BATCH","LS2BATCH"
"PON","STIBO","STIBOR Option","Y","Y","2019-04-04 17:10:11","2019-04-05 08:31:16","LS2BATCH","GIBLINC "
"PON","USDLI","USD LIBOR Option","Y","Y","2019-04-04 17:16:31","2019-04-05 08:32:31","LS2BATCH","GIBLINC "
"PON","SPVL ","CBA SPV Loan","N","Y","2019-04-04 17:16:31","2019-04-04 17:16:31","LS2BATCH","LS2BATCH"
"PON","BASEA","Base Rate Advanced Option","Y","Y","2019-04-04 17:16:31","2019-04-05 07:59:08","LS2BATCH","GIBLINC "
"PON","REFUS","Reference Rate","Y","Y","2019-04-04 17:16:31","2019-04-05 08:27:44","LS2BATCH","GIBLINC "
"PON","TIBOR","JPY TIBOR Option","Y","Y","2019-04-04 17:16:31","2019-04-05 08:31:50","LS2BATCH","GIBLINC "
"PON","TIIE ","TIIE Option","Y","Y","2019-04-04 17:17:12","2019-04-05 15:45:01","LS2BATCH","BRIANMOK"
"PON","THBFI","THBFIX Option","Y","Y","2019-04-04 17:17:22","2019-04-05 08:31:32","LS2BATCH","GIBLINC "
